t,BASE_ORE_MIX,SAG_J,SAG_POW,SAG_OF_P80,SAG_J_M,SAG_POW_M,SAG_OF_P80_M
0,0,0.000350405725743741,-0.00751428560488421,9.9475983006414e-14,-1.0241055798181,-0.609201720579676,2.19322993426468
0.0499999999999998,0,0.000323738216941649,-0.00694263449508981,9.9475983006414e-14,1.12753061663674,1.9404497341427,-4.55251998432767
0.0999999999999996,0,0.000298464963243816,-0.00640080776497598,9.9475983006414e-14,-0.366093861218772,2.09319456366211,0.443505955080582
0.15,0,0.000274517576841049,-0.00588734379493872,9.9475983006414e-14,0.110306754484682,0.795498135446906,1.33821035636915
0.2,0,0.00025183083574376,-0.00540085401507895,9.9475983006414e-14,-1.26542263887462,2.74149209267239,-4.52687063242742
0.25,0,0.000230341736543238,-0.00494001364495489,9.9475983006414e-14,0.403881423541371,-0.60733349295856,-9.04919128692235
0.3,0,0.000209989298941338,-0.0045035396849471,9.9475983006414e-14,0.925368840224941,1.49784600053226,-9.61202535735323
0.35,0,0.000190714961441074,-0.00409019166500002,9.9475983006414e-14,-0.688336335876535,4.82361933420634,-6.31512324096883
0.4,0,0.000172462787041638,-0.0036987746750583,9.9475983006414e-14,1.77874265861155,4.00567606329832,4.25642590510658
0.45,0,0.000155179647443049,-0.00332814551506999,9.9475983006414e-14,-0.981057944440774,1.26212572691793,-4.33534526072502
0.5,0,0.000138815231942147,-0.00297721776496473,9.9475983006414e-14,-0.831362603398979,0.0314179272111232,-0.149894935221042
0.55,0,0.000123321910741936,-0.00264496335489639,9.9475983006414e-14,0.661281762578035,-0.383885025934205,-0.698162680294786
0.6,0,0.000108654515841522,-0.00233041047499682,9.9475983006414e-14,1.31717170116733,-0.938583414701725,7.29057244836714
0.65,0,9.47701156412961e-05,-0.00203263905495987,9.9475983006414e-14,1.78948707748634,-1.24129217536847,-0.0416681706468864
0.7,0,8.16278347421928e-05,-0.00175077570497706,9.9475983006414e-14,-0.997238957471456,-3.60880612761025,1.47083750002575
0.75,0,6.91887381414347e-05,-0.00148398932492455,9.9475983006414e-14,0.242392184223547,0.608240454861743,3.38822024152321
0.8,0,5.74157655428564e-05,-0.00123148825491626,9.9475983006414e-14,-0.0780968868774394,-1.36341164125338,0.211457801536099
0.85,0,4.62736936412966e-05,-0.000992518725070113,9.9475983006414e-14,1.52908374351439,0.69642641511723,-0.658834700563048
0.9,0,3.57290958419298e-05,-0.000766364004903153,9.9475983006414e-14,-1.01452657830181,0.69238061240776,-4.3771727180975
0.95,0,2.57502874418947e-05,-0.000552343864910654,9.9475983006414e-14,0.851502269668647,1.95056512204587,9.20134258565854
1,0,1.63072489414162e-05,-0.000349813534967325,9.9475983006414e-14,-2.09948980921216,-2.2918720602654,1.17422778391465
1.05,0,7.3715368422711e-06,-0.000158162384877869,9.9475983006414e-14,-2.03730910806093,-3.41909446403315,6.71923773327183
1.1,0,-1.08380905672334e-06,2.31878950671671e-05,9.9475983006414e-14,-0.829272796774518,2.69336062326533,-2.30099102426252
1.15,0,-9.08435315594147e-06,0.000194785224948646,9.9475983006414e-14,-0.752821983746234,-1.93311586700338,7.6773499693076
1.2,0,-1.66543404560571e-05,0.000357149024921455,9.9475983006414e-14,0.503472534074309,-4.299187494948,-1.60972726961623
1.25,0,-2.38167618569207e-05,0.000510771845029012,9.9475983006414e-14,-0.0807395528771764,0.741082186365929,2.95081537680866
1.3,0,-3.05934121591633e-05,0.000656120734902288,9.9475983006414e-14,1.10030500943029,0.719512264825198,0.245262732327376
1.35,0,-3.70049430564734e-05,0.000793638474988256,9.9475983006414e-14,-0.390520455880019,2.49502661271276,1.60710541708195
1.4,0,-4.30709158578679e-05,0.000923744624969913,9.9475983006414e-14,0.257235219871916,4.04701357388012,-0.955454862248629
1.45,0,-4.88098542561488e-05,0.00104683658491922,9.9475983006414e-14,0.35291306138409,2.11273485542574,3.47897166751721
1.5,0,-5.42392973592598e-05,0.00116329061506804,9.9475983006414e-14,-0.839065166448858,-0.968872903199554,3.95953320110665
1.55,0,-5.93758527571708e-05,0.00127346295494135,9.9475983006414e-14,-0.198291049655825,-1.19244772708021,5.78361982953031
1.6,0,-6.42352459578888e-05,0.00137769085495165,9.9475983006414e-14,0.966566739595663,-4.24354422302054,0.842735638182134
1.65,0,-6.88323684592262e-05,0.00147629363505075,9.9475983006414e-14,0.804229438015092,-2.50823979428151,5.44522984364164
1.7,0,-7.31813209569054e-05,0.00156957363492438,9.9475983006414e-14,0.828084318312442,0.972533854952871,10.9193697934656
1.75,0,-7.72954544565607e-05,0.00165781713508295,9.9475983006414e-14,0.41800867217944,-0.641554844516804,-3.84662600085419
1.8,0,-8.1189634556722e-05,0.00174061543498283,9.9475983006414e-14,1.02843779606173,-3.86342012060322,7.27827542918986
1.85,0,-8.48865682563371e-05,0.00181973448502504,9.9475983006414e-14,-0.284684356556738,-1.6606495514186,-6.06822905305643
1.9,0,-8.83783497585e-05,0.00189477608500965,9.9475983006414e-14,-0.191723734013109,4.22027006321059,-4.70717105524518
1.95,0,-9.16789789577876e-05,0.0019657154050492,9.9475983006414e-14,-0.447280652206143,-2.35010154742531,7.65238588992008
2,0,-9.47982199583919e-05,0.00203277797504597,9.9475983006414e-14,2.60737144735216,1.80334069245123,-2.97123024287045
2.05,0,-9.77459817583792e-05,0.00209615099493021,9.9475983006414e-14,-0.753666702325926,-2.8239839002008,-3.71493789003117
2.1,0,-0.000100532264657005,0.00215602657499403,9.9475983006414e-14,1.08451449953371,-1.31365350532519,3.30810865564948
2.15,0,-0.000103166853556047,0.00221260598505069,9.9475983006414e-14,-0.345788395254687,1.84836536332386,-4.81965857943688
2.2,0,-0.000105658902558758,0.00226609083506446,9.9475983006414e-14,-0.426569967291922,0.211545105371442,-4.94851468303207
2.25,0,-0.00010801669325744,0.0023166724749899,9.9475983006414e-14,-0.0553420217118763,0.8230438756691,-5.29373290157039
2.3,0,-0.000110247625158877,0.00236452454510072,9.9475983006414e-14,-0.706491745169611,1.5864956361504,5.96417702979961
2.35,0,-0.000112358378856925,0.0024098011449496,9.9475983006414e-14,-0.138084572373248,1.11352124055657,-3.97108619649676
2.4,0,-0.000114355144358314,0.00245263955503106,9.9475983006414e-14,-0.852227343293539,-3.11656357649554,-1.12968211934086
2.45,0,-0.000116243817458894,0.00249316526492294,9.9475983006414e-14,-0.959006536015035,0.162067035765858,-3.74501094165012
2.5,0,-0.00011803010875866,0.00253149686500365,9.9475983006414e-14,1.00545244605481,3.20464680309033,-1.1467785206234
2.55,0,-0.000119719563056009,0.00256774911508728,9.9475983006414e-14,0.513871368837858,3.61980077723365,-6.39992795964724
2.6,0,-0.00012131751845601,0.00260203398511294,9.9475983006414e-14,-0.377292946083447,-0.747995554592762,-6.64994331040708
2.65,0,-0.000122829049157502,0.00263445990503897,9.9475983006414e-14,-0.949735673939813,0.278379447324369,0.216140294775201
2.7,0,-0.000124258923758447,0.00266513043493433,9.9475983006414e-14,-1.39554457449872,4.05554581277738,-2.99818276144954
2.75,0,-0.000125611596757835,0.002694143124927,9.9475983006414e-14,0.0781334082804328,-4.9018942520911,-0.184085168122067
2.8,0,-0.000126891228958925,0.00272158903499076,9.9475983006414e-14,-0.255226452849978,-3.36516666642615,-3.53958235297884
2.85,0,-0.00012810172595934,0.00274755295504292,9.9475983006414e-14,-0.551353801428636,-3.12607297160866,-1.23491462839068
2.9,0,-0.000129246777856196,0.00277211423508561,9.9475983006414e-14,0.218254926090871,-1.49029068276559,9.62170052111847
2.95,0,-0.000130329889358904,0.00279534765491007,9.9475983006414e-14,0.66017086673429,-0.836982701162469,1.91422695433836
3,0.2717,-0.000131045375358241,0.00281993910493838,9.9475983006414e-14,-1.49362114709544,-1.83816675587946,5.90510941304602
3.05,0.2717,-0.00901202396315881,-0.183889761384989,-0.269550324831897,-1.16835514448013,-1.47712500239413,-1.07746699654928
3.1,0.2717,-0.0557067538129594,-0.839312679964905,-0.608615160491908,0.39361200079324,-1.73093898360207,2.02949202556292
3.15,0.2717,-0.146662171999957,-1.04335854074498,-0.840406937375903,-0.195563859084668,-2.43710308331515,7.71233939808778
3.2,0.2717,-0.273559042116759,-0.23763342459506,-1.1957874719659,-0.274504362337645,0.972239339211455,-2.45038337711857
3.25,0.2717,-0.406261710386758,1.52163936146508,-1.8079757002189,-0.52319035601607,2.97191804915792,0.959619761668108
3.3,0.2717,-0.509054853452358,3.72469716578507,-2.8426582719849,0.717794106471693,-0.0712920196860978,-7.59810690887581
3.35,0.2717,-0.563246553091556,5.66588014020499,-4.1752953837709,-0.203959267315621,4.73788517558546,-0.442378292164634
3.4,0.2717,-0.576746160779258,6.81344759275498,-5.52949289014791,-0.379390538542584,6.12589489867219,-11.7890798007142
3.45,0.2717,-0.573074161632956,7.10409935471512,-6.49199410836991,-0.66701615439089,3.07458081024765,-9.8335254853632
3.5,0.2717,-0.573730494793558,6.88961863811505,-7.14167155688391,-0.664664964062776,6.01829173904775,-0.711027999863433
3.55,0.2717,-0.588143693930856,6.62798091571494,-7.5872271863409,0.656453037751525,4.57816424775001,1.01157232350688
3.6,0.2717,-0.613370160711856,6.6131884511251,-7.8630562622989,-1.98360367775638,6.78112558842281,-3.13499487356212
3.65,0.2717,-0.639871449224557,6.88622072935505,-8.1027809103999,1.16357724447428,4.58056233644038,-10.5027943823923
3.7,0.2717,-0.658947793360358,7.30075593331503,-8.3451351222559,-1.80851305403591,9.48759309657589,-6.52357092809513
3.75,0.2717,-0.667618155794159,7.66203416124495,-8.5848796391449,-0.382758031394719,8.72625852195074,-1.0653081496683
3.8,0.2717,-0.668722202832356,7.851669456835,-8.82134291526191,-3.37084300056129,6.73325621339927,-2.36506169502506
3.85,0.2717,-0.667552785901357,7.87298540817505,-8.9932456096129,-0.411439083825748,10.9414877656234,-10.0888926393289
3.9,0.2717,-0.668206447936459,7.81165445119495,-9.12802535112191,-0.578980871976906,9.03822118193034,-20.9207925057662
3.95,0.2717,-0.671857437021057,7.76188679359507,-9.19534870419091,0.503228248240319,7.49466388507449,-4.84852746616475
4,0.2717,-0.677207795974358,7.77298052362494,-9.26262775104691,0.43039543511653,6.35193695440853,-10.0925689044269
4.05,0.2717,-0.682116079030656,7.83881474227496,-9.29986847555891,-0.900769132392323,10.8046584727927,-5.79528211854452
4.1,0.2717,-0.685135954799257,7.92096627585511,-9.3371665885179,-0.3132290564497,4.29249100197785,-5.43819377815355
4.15,0.2717,-0.686143900081557,7.98165535754492,-9.40076323016891,0.485595269757813,5.56355998943832,-10.4037055204907
4.2,0.2717,-0.686000952250357,8.00523080202493,-9.43812059387891,-0.390343604565544,6.89867495021599,-3.84317899981706
4.25,0.2717,-0.685767581252058,7.99992929639507,-9.4717497392699,-1.00838866168047,7.91760249061031,-7.63098762962608
4.3,0.2717,-0.686071322296257,7.98551518845511,-9.4717497392699,-1.33167153326187,7.47629702424229,-13.884024519059
4.35,0.2717,-0.686929253094256,7.97862363163495,-9.5053677958919,-0.991242019043685,5.11512721385384,-6.95165875155725
4.4,0.2717,-0.687966620496557,7.98484477924512,-9.5053677958919,0.47866306460935,9.61354832473535,-8.4860506518374
4.45,0.2717,-0.688775012326957,7.99962898874492,-9.5053677958919,-0.986604956622863,6.56696804887201,-10.6016219270132
4.5,0.2717,-0.689164029152959,8.01447874477503,-9.5053677958919,1.54748769510914,6.67501021257044,-3.29803625394936
4.55,0.2717,-0.689202667964057,8.02318658060494,-9.53897476740291,0.0971383978239331,6.46365101476727,-10.4981905627603
4.6,0.2717,-0.689099499228259,8.02463233378512,-9.53897476740291,-0.433461714691195,9.36143897717307,-0.663301413857653
4.65,0.2717,-0.689044536385158,8.02175487209502,-9.53897476740291,-2.61062933388253,6.95463062591875,-8.51623473421267
4.7,0.2717,-0.689114754516059,8.01858985054491,-9.53897476740291,0.803936307948995,6.33377504851182,-14.4132839271557
4.75,0.2717,-0.689274232722056,8.01770102468504,-9.53897476740291,-0.221342059923998,10.6080093246592,-1.94137825333313
4.8,0.2717,-0.689436430363457,8.01930587795505,-9.53897476740291,-1.92301034506355,5.11072390797017,-12.7048100313383
4.85,0.2717,-0.689532629750456,8.02200156124491,-9.53897476740291,0.0277156962516401,12.0912601213747,-8.55354923254571
