t,BASE_ORE_MIX,SAG_J,SAG_POW,SAG_OF_P80,SAG_J_M,SAG_POW_M,SAG_OF_P80_M
0,0,0.000350405725743741,-0.00751428560488421,9.9475983006414e-14,1.82442947994815,2.11778359004211,1.84853952323483
0.0499999999999998,0,0.000323738216941649,-0.00694263449508981,9.9475983006414e-14,-0.804020034539032,6.24724963754443,0.194545910267934
0.0999999999999996,0,0.000298464963243816,-0.00640080776497598,9.9475983006414e-14,-0.417700483275407,0.828234680179776,2.20311959420926
0.15,0,0.000274517576841049,-0.00588734379493872,9.9475983006414e-14,-0.323102082885047,0.974373907732115,3.59405286306979
0.2,0,0.00025183083574376,-0.00540085401507895,9.9475983006414e-14,-0.90383569041218,-1.46094127283368,-2.69798178856007
0.25,0,0.000230341736543238,-0.00494001364495489,9.9475983006414e-14,0.3171585348787,-4.13812052358958,-0.746585945371621
0.3,0,0.000209989298941338,-0.0045035396849471,9.9475983006414e-14,-0.573736693497683,0.878945869671725,3.56614976099773
0.35,0,0.000190714961441074,-0.00409019166500002,9.9475983006414e-14,-0.478134797184055,0.0465503276871004,-3.95896042271268
0.4,0,0.000172462787041638,-0.0036987746750583,9.9475983006414e-14,-0.508342325925149,-0.583916491146283,-7.9105888200373
0.45,0,0.000155179647443049,-0.00332814551506999,9.9475983006414e-14,-0.909090361496602,-0.596106292395007,4.73099398119848
0.5,0,0.000138815231942147,-0.00297721776496473,9.9475983006414e-14,0.714749564126858,-0.373245771976144,13.9064747796097
0.55,0,0.000123321910741936,-0.00264496335489639,9.9475983006414e-14,-0.438198321465737,0.887635684659017,6.1819022180505
0.6,0,0.000108654515841522,-0.00233041047499682,9.9475983006414e-14,0.99985916434709,-1.77983446366852,-7.87521501752619
0.65,0,9.47701156412961e-05,-0.00203263905495987,9.9475983006414e-14,2.71773149952452,-2.15224037493726,0.62994213435752
0.7,0,8.16278347421928e-05,-0.00175077570497706,9.9475983006414e-14,1.15379119409547,-2.39053178754284,7.17286126691921
0.75,0,6.91887381414347e-05,-0.00148398932492455,9.9475983006414e-14,-1.01892217157171,-1.03081048373861,5.88847092766056
0.8,0,5.74157655428564e-05,-0.00123148825491626,9.9475983006414e-14,-0.993951758125913,1.78949284845862,-0.341941244826657
0.85,0,4.62736936412966e-05,-0.000992518725070113,9.9475983006414e-14,-1.6086750173751,1.01336250973782,-0.388624599507864
0.9,0,3.57290958419298e-05,-0.000766364004903153,9.9475983006414e-14,-0.451397971751465,-5.266066642429,1.99954303033118
0.95,0,2.57502874418947e-05,-0.000552343864910654,9.9475983006414e-14,-0.494538318387594,1.25761247896662,-5.62971039005899
1,0,1.63072489414162e-05,-0.000349813534967325,9.9475983006414e-14,2.50609224066939,1.89654625761887,2.47110757254812
1.05,0,7.3715368422711e-06,-0.000158162384877869,9.9475983006414e-14,0.667089643232206,0.896901359061303,-4.18677244345319
1.1,0,-1.08380905672334e-06,2.31878950671671e-05,9.9475983006414e-14,0.133437378181405,2.21800121879073,1.6869897580886
1.15,0,-9.08435315594147e-06,0.000194785224948646,9.9475983006414e-14,0.311395292110884,4.02104591204966,0.832098587103573
1.2,0,-1.66543404560571e-05,0.000357149024921455,9.9475983006414e-14,1.23105844769565,-0.926739309902587,-3.42821509078632
