t,BASE_ORE_MIX,SAG_J,SAG_POW,SAG_OF_P80,SAG_J_M,SAG_POW_M,SAG_OF_P80_M
0,0,0.000350405725743741,-0.00751428560488421,9.9475983006414e-14,0.268756015073336,0.799094144149421,-4.78929946073012
0.0499999999999998,0,0.000323738216941649,-0.00694263449508981,9.9475983006414e-14,1.03107295358005,-1.28387286065663,-1.69079972223668
0.0999999999999996,0,0.000298464963243816,-0.00640080776497598,9.9475983006414e-14,0.998070009861763,4.36839049250307,-2.47200336188496
0.15,0,0.000274517576841049,-0.00588734379493872,9.9475983006414e-14,0.154422146317273,-1.94033489398134,-2.34439669150989
0.2,0,0.00025183083574376,-0.00540085401507895,9.9475983006414e-14,-0.734609594165047,-1.61635220870653,-8.72038350751561
0.25,0,0.000230341736543238,-0.00494001364495489,9.9475983006414e-14,-1.6816182742225,2.02346988562795,-7.2701735610503
0.3,0,0.000209989298941338,-0.0045035396849471,9.9475983006414e-14,-0.27048295135749,1.87757305281775,-0.000782335704059278
0.35,0,0.000190714961441074,-0.00409019166500002,9.9475983006414e-14,-0.249250241005338,-0.254614337096882,6.52491647089276
0.4,0,0.000172462787041638,-0.0036987746750583,9.9475983006414e-14,0.126474904380185,-1.10277211367543,3.62925121493565
0.45,0,0.000155179647443049,-0.00332814551506999,9.9475983006414e-14,-0.0969827722717156,-3.82314823603429,7.12213547893023
0.5,0,0.000138815231942147,-0.00297721776496473,9.9475983006414e-14,0.115513612720747,-0.474880074683142,1.10272237443324
0.55,0,0.000123321910741936,-0.00264496335489639,9.9475983006414e-14,0.184344295537198,1.81500807019711,4.65595649561124
0.6,0,0.000108654515841522,-0.00233041047499682,9.9475983006414e-14,0.734886095978688,-2.82987752790359,-1.52350942357502
0.65,0,9.47701156412961e-05,-0.00203263905495987,9.9475983006414e-14,0.957193599316419,-2.97599189081484,-1.54897042494007
0.7,0,8.16278347421928e-05,-0.00175077570497706,9.9475983006414e-14,0.12246495310222,-2.00495472802322,-0.449690814715581
0.75,0,6.91887381414347e-05,-0.00148398932492455,9.9475983006414e-14,-0.172483738449216,-0.933560770165514,1.58369360154953
0.8,0,5.74157655428564e-05,-0.00123148825491626,9.9475983006414e-14,-0.618562439567565,0.865910987982488,3.90522690357055
0.85,0,4.62736936412966e-05,-0.000992518725070113,9.9475983006414e-14,2.28817422233018,-3.61708690659088,2.17836198289973
0.9,0,3.57290958419298e-05,-0.000766364004903153,9.9475983006414e-14,-0.182145561562436,1.3514132804055,-1.22696330359571
0.95,0,2.57502874418947e-05,-0.000552343864910654,9.9475983006414e-14,-0.619462920333511,1.83084672976952,-3.94391820109591
1,0,1.63072489414162e-05,-0.000349813534967325,9.9475983006414e-14,-1.00353450992418,-2.94390643604152,-6.49145581742637
1.05,0,7.3715368422711e-06,-0.000158162384877869,9.9475983006414e-14,1.82367070674326,3.30708636119448,-3.158181847839
1.1,0,-1.08380905672334e-06,2.31878950671671e-05,9.9475983006414e-14,-0.868140822072508,-0.479811321750276,4.15618021198502
1.15,0,-9.08435315594147e-06,0.000194785224948646,9.9475983006414e-14,-0.32459516694956,-1.01411444860105,-7.68166290242978
1.2,0,-1.66543404560571e-05,0.000357149024921455,9.9475983006414e-14,-1.21333593966059,-0.899032936897584,4.03219052909211
1.25,0,-2.38167618569207e-05,0.000510771845029012,9.9475983006414e-14,-0.857587233621267,0.404926199825923,-6.63889561899232
1.3,0,-3.05934121591633e-05,0.000656120734902288,9.9475983006414e-14,-0.569709614173551,0.282121638327908,-1.9515090842944
1.35,0,-3.70049430564734e-05,0.000793638474988256,9.9475983006414e-14,1.25561716996297,0.701250533300254,-1.94235889699911
1.4,0,-4.30709158578679e-05,0.000923744624969913,9.9475983006414e-14,-0.557892385303884,-0.850702596968404,-1.1028183817038
1.45,0,-4.88098542561488e-05,0.00104683658491922,9.9475983006414e-14,0.81697193948709,-1.53945025462895,-8.40373323075912
