t,BASE_ORE_MIX,SAG_J,SAG_POW,SAG_OF_P80,SAG_J_M,SAG_POW_M,SAG_OF_P80_M
0,0,0.000350405725743741,-0.00751428560488421,9.9475983006414e-14,0.0407383860937323,0.373712404019443,7.24933208230121
0.0499999999999998,0,0.000323738216941649,-0.00694263449508981,9.9475983006414e-14,0.967225327013402,-1.93257200754738,1.30446665062775
0.0999999999999996,0,0.000298464963243816,-0.00640080776497598,9.9475983006414e-14,0.935651106815591,1.66404184820522,4.70807409952801
0.15,0,0.000274517576841049,-0.00588734379493872,9.9475983006414e-14,-0.910268018408459,1.47388460343905,-4.40531812377372
0.2,0,0.00025183083574376,-0.00540085401507895,9.9475983006414e-14,-0.414556453667455,-1.29662161476404,-0.561081320433772
0.25,0,0.000230341736543238,-0.00494001364495489,9.9475983006414e-14,0.921608376370006,2.52353856818263,-1.99618057196946
0.3,0,0.000209989298941338,-0.0045035396849471,9.9475983006414e-14,-0.000693253701221863,0.260253990558567,-3.88196505097109
0.35,0,0.000190714961441074,-0.00409019166500002,9.9475983006414e-14,-0.507901555948738,1.42535057390978,10.1943635045002
0.4,0,0.000172462787041638,-0.0036987746750583,9.9475983006414e-14,0.0928680574185918,1.89152184752834,2.84982676571799
0.45,0,0.000155179647443049,-0.00332814551506999,9.9475983006414e-14,-1.07995277233616,1.35175320479334,-13.6001811978042
0.5,0,0.000138815231942147,-0.00297721776496473,9.9475983006414e-14,0.945922030476854,1.84010746665854,-1.50352088459172
0.55,0,0.000123321910741936,-0.00264496335489639,9.9475983006414e-14,-0.378729064793962,-2.16101592497057,-5.47681306564515
0.6,0,0.000108654515841522,-0.00233041047499682,9.9475983006414e-14,0.198736646244523,5.13630629743398,-7.04024801425042
0.65,0,9.47701156412961e-05,-0.00203263905495987,9.9475983006414e-14,-0.91432405004532,1.19738649958845,-1.68671980677988
0.7,0,8.16278347421928e-05,-0.00175077570497706,9.9475983006414e-14,0.328182891540109,-2.67593735788091,1.2082177298708
0.75,0,6.91887381414347e-05,-0.00148398932492455,9.9475983006414e-14,-0.719094384038208,-1.16005201559574,7.36502901017393
0.8,0,5.74157655428564e-05,-0.00123148825491626,9.9475983006414e-14,1.06846838585265,2.08897839184806,0.831937582640393
0.85,0,4.62736936412966e-05,-0.000992518725070113,9.9475983006414e-14,-0.900524367756496,-2.98912326114191,0.215884949788489
0.9,0,3.57290958419298e-05,-0.000766364004903153,9.9475983006414e-14,0.501262957171505,-3.59259743545681,0.160446361765182
0.95,0,2.57502874418947e-05,-0.000552343864910654,9.9475983006414e-14,1.58977681607837,-4.38435124286252,-3.22882228129016
1,0,1.63072489414162e-05,-0.000349813534967325,9.9475983006414e-14,0.554861037441928,1.93433453411944,-6.59005927448835
1.05,0,7.3715368422711e-06,-0.000158162384877869,9.9475983006414e-14,-0.769969144227336,4.16569462589723,-2.64363166302694
1.1,0,-1.08380905672334e-06,2.31878950671671e-05,9.9475983006414e-14,-0.894972517547679,-0.0139276345960297,5.33799867348405
1.15,0,-9.08435315594147e-06,0.000194785224948646,9.9475983006414e-14,-0.164087572700954,-2.15668383628713,-2.29186587198029
1.2,0,-1.66543404560571e-05,0.000357149024921455,9.9475983006414e-14,0.519258697862576,-1.44835928881162,-2.76775872915327
1.25,0,-2.38167618569207e-05,0.000510771845029012,9.9475983006414e-14,-0.396218703768948,0.335681852613561,-5.60687355916477
1.3,0,-3.05934121591633e-05,0.000656120734902288,9.9475983006414e-14,0.294526243792703,-0.362793434576133,2.13271791988451
1.35,0,-3.70049430564734e-05,0.000793638474988256,9.9475983006414e-14,0.320367073008061,1.42169427301565,1.38528723693869
1.4,0,-4.30709158578679e-05,0.000923744624969913,9.9475983006414e-14,-1.27565119329706,-2.00933086882105,4.23573162163859
1.45,0,-4.88098542561488e-05,0.00104683658491922,9.9475983006414e-14,-0.366340562500977,-2.36734723614973,0.137562505810365
1.5,0,-5.42392973592598e-05,0.00116329061506804,9.9475983006414e-14,2.46619207588192,1.98231511066501,-3.24866912546497
1.55,0,-5.93758527571708e-05,0.00127346295494135,9.9475983006414e-14,-0.419447531057564,-2.56699335911003,6.29229452193695
1.6,0,-6.42352459578888e-05,0.00137769085495165,9.9475983006414e-14,0.132456532990055,-3.28108595752974,11.7931951634393
1.65,0,-6.88323684592262e-05,0.00147629363505075,9.9475983006414e-14,-2.29976533073848,1.72084410859043,-5.06300078256828
1.7,0,-7.31813209569054e-05,0.00156957363492438,9.9475983006414e-14,1.09777552683156,1.97909113143692,4.37955675648638
1.75,0,-7.72954544565607e-05,0.00165781713508295,9.9475983006414e-14,0.306718723409773,-3.9471596083024,7.34282447745322
1.8,0,-8.1189634556722e-05,0.00174061543498283,9.9475983006414e-14,-0.385098141376361,3.63509757152838,7.09066752086815
