t,BASE_ORE_MIX,SAG_J,SAG_POW,SAG_OF_P80,SAG_J_M,SAG_POW_M,SAG_OF_P80_M
0,0,0.000350405725743741,-0.00751428560488421,9.9475983006414e-14,2.1986677827122,-0.736244602537454,3.11554415120447
0.0499999999999998,0,0.000323738216941649,-0.00694263449508981,9.9475983006414e-14,-0.0580167769982545,-0.0400786560210236,-6.23172097451648
0.0999999999999996,0,0.000298464963243816,-0.00640080776497598,9.9475983006414e-14,2.06295184677748,1.43169352597988,-0.107040474782892
0.15,0,0.000274517576841049,-0.00588734379493872,9.9475983006414e-14,0.596692879111053,-1.20676148463713,2.79535866732236
0.2,0,0.00025183083574376,-0.00540085401507895,9.9475983006414e-14,0.528825763619491,-1.67914447764133,-5.47768885950886
0.25,0,0.000230341736543238,-0.00494001364495489,9.9475983006414e-14,-0.643246323622954,2.01338686249642,-5.14226465676042
0.3,0,0.000209989298941338,-0.0045035396849471,9.9475983006414e-14,0.853338727219416,0.0380500690707777,-1.84455091204691
0.35,0,0.000190714961441074,-0.00409019166500002,9.9475983006414e-14,-2.03477477084087,-2.15780994112856,0.701620024158046
0.4,0,0.000172462787041638,-0.0036987746750583,9.9475983006414e-14,-1.39738897918434,0.547008165446641,1.40610061334344
0.45,0,0.000155179647443049,-0.00332814551506999,9.9475983006414e-14,-0.380128047538058,2.23966811730634,7.93439655908087
0.5,0,0.000138815231942147,-0.00297721776496473,9.9475983006414e-14,0.0124283897752946,-2.56206699060249,-6.72927713577961
0.55,0,0.000123321910741936,-0.00264496335489639,9.9475983006414e-14,-1.15530705743718,0.777641072306551,-2.24511621887146
0.6,0,0.000108654515841522,-0.00233041047499682,9.9475983006414e-14,0.796539752745449,-3.54411716948175,-4.01468182768244
0.65,0,9.47701156412961e-05,-0.00203263905495987,9.9475983006414e-14,1.51969146028813,-0.320131144021389,-0.755152190745605
0.7,0,8.16278347421928e-05,-0.00175077570497706,9.9475983006414e-14,-1.05801352415423,-1.65350711639576,-1.94489466362755
0.75,0,6.91887381414347e-05,-0.00148398932492455,9.9475983006414e-14,0.278563249755919,0.0103408959091666,5.14009583662299
0.8,0,5.74157655428564e-05,-0.00123148825491626,9.9475983006414e-14,-1.85545545117214,1.23917301676056,-2.18753803121639
0.85,0,4.62736936412966e-05,-0.000992518725070113,9.9475983006414e-14,-0.404577630904242,-1.66976363508616,7.23697038601786
0.9,0,3.57290958419298e-05,-0.000766364004903153,9.9475983006414e-14,-1.78795359424048,-3.2906452978425,7.32776921691195
0.95,0,2.57502874418947e-05,-0.000552343864910654,9.9475983006414e-14,1.85154862359159,2.01529949025507,-1.06392319627972
1,0,1.63072489414162e-05,-0.000349813534967325,9.9475983006414e-14,-0.199752736371792,2.34179251112664,-7.80289654902759
1.05,0,7.3715368422711e-06,-0.000158162384877869,9.9475983006414e-14,0.345505661133235,-0.145383548670907,7.32523785258466
1.1,0,-1.08380905672334e-06,2.31878950671671e-05,9.9475983006414e-14,1.43333348333714,3.79591155675462,-6.97427847395318
1.15,0,-9.08435315594147e-06,0.000194785224948646,9.9475983006414e-14,0.913068852668253,3.20171368335309,-5.95675934308984
1.2,0,-1.66543404560571e-05,0.000357149024921455,9.9475983006414e-14,-1.08532875211415,1.36528861772604,-0.598632816594034
1.25,0,-2.38167618569207e-05,0.000510771845029012,9.9475983006414e-14,-0.697396685297758,2.57844283196027,-4.23695926249077
1.3,0,-3.05934121591633e-05,0.000656120734902288,9.9475983006414e-14,0.0444914034818495,-1.4501962843608,2.97544665139152
1.35,0,-3.70049430564734e-05,0.000793638474988256,9.9475983006414e-14,-1.71896506375606,4.95693797661056,-7.63389623282049
1.4,0,-4.30709158578679e-05,0.000923744624969913,9.9475983006414e-14,0.918796298447891,-0.55954628931363,-1.10264459124159
1.45,0,-4.88098542561488e-05,0.00104683658491922,9.9475983006414e-14,-0.629819788760464,-1.67535961780368,1.84294429670798
1.5,0,-5.42392973592598e-05,0.00116329061506804,9.9475983006414e-14,-0.0147773256288737,0.195935182798621,2.31134056006329
1.55,0,-5.93758527571708e-05,0.00127346295494135,9.9475983006414e-14,1.82983157890151,2.8169226684322,-3.04310627317395
1.6,0,-6.42352459578888e-05,0.00137769085495165,9.9475983006414e-14,-0.0991538181588218,-0.531129729665054,1.38342365323386
1.65,0,-6.88323684592262e-05,0.00147629363505075,9.9475983006414e-14,-0.562928113558396,-2.2317741312304,4.83165216248162
1.7,0,-7.31813209569054e-05,0.00156957363492438,9.9475983006414e-14,-0.871090126392371,-0.678109451206637,-7.97862090135341
1.75,0,-7.72954544565607e-05,0.00165781713508295,9.9475983006414e-14,-0.0548296086073279,-0.622572693325765,0.228103463922892
1.8,0,-8.1189634556722e-05,0.00174061543498283,9.9475983006414e-14,-0.100739618449861,0.834194456728255,-1.11397356896995
1.85,0,-8.48865682563371e-05,0.00181973448502504,9.9475983006414e-14,0.187551519673821,1.88894962751283,-6.47353094735288
1.9,0,-8.83783497585e-05,0.00189477608500965,9.9475983006414e-14,-0.360692785206691,0.337710127543232,2.4701251101821
1.95,0,-9.16789789577876e-05,0.0019657154050492,9.9475983006414e-14,0.24998650275344,-0.304632275169524,-1.8614475534884
2,0,-9.47982199583919e-05,0.00203277797504597,9.9475983006414e-14,-0.514016779137798,-3.44723185441603,5.15368821241064
2.05,0,-9.77459817583792e-05,0.00209615099493021,9.9475983006414e-14,0.112658706959873,-5.31530232346154,0.844380589277705
2.1,0,-0.000100532264657005,0.00215602657499403,9.9475983006414e-14,0.314250891381491,0.847176695677035,7.27947088711488
2.15,0,-0.000103166853556047,0.00221260598505069,9.9475983006414e-14,-1.22247715035957,-1.10367181724746,0.404573079772248
