t,BASE_ORE_MIX,SAG_J,SAG_POW,SAG_OF_P80,SAG_J_M,SAG_POW_M,SAG_OF_P80_M
0,0,0.000350405725743741,-0.00751428560488421,9.9475983006414e-14,-0.541392925030237,-0.709701075960766,-0.870658765372056
0.0499999999999998,0,0.000323738216941649,-0.00694263449508981,9.9475983006414e-14,1.28876021461774,2.62170524994576,-1.15876891183675
0.0999999999999996,0,0.000298464963243816,-0.00640080776497598,9.9475983006414e-14,-0.650884397885186,2.36738082120087,-4.1724441090232
0.15,0,0.000274517576841049,-0.00588734379493872,9.9475983006414e-14,-1.00206808648942,-1.065001751105,3.14793635140695
0.2,0,0.00025183083574376,-0.00540085401507895,9.9475983006414e-14,-0.738028974736793,-2.29167210110086,-1.59136672799846
0.25,0,0.000230341736543238,-0.00494001364495489,9.9475983006414e-14,-0.465164090286144,-1.90262892758324,2.31173189019459
0.3,0,0.000209989298941338,-0.0045035396849471,9.9475983006414e-14,-0.451200340739771,-0.0601319903528292,6.66241348489879
0.35,0,0.000190714961441074,-0.00409019166500002,9.9475983006414e-14,0.28584137524647,0.249344075174349,-6.79129137489527
0.4,0,0.000172462787041638,-0.0036987746750583,9.9475983006414e-14,-0.0894185492536401,-1.86518346719731,2.44952311758199
0.45,0,0.000155179647443049,-0.00332814551506999,9.9475983006414e-14,0.693868235749772,-1.93353681697158,7.43257012848308
0.5,0,0.000138815231942147,-0.00297721776496473,9.9475983006414e-14,-0.744477719955267,0.811259196636684,1.89266562455589
0.55,0,0.000123321910741936,-0.00264496335489639,9.9475983006414e-14,0.907714466147826,-0.362496434726154,2.80825784424896
0.6,0,0.000108654515841522,-0.00233041047499682,9.9475983006414e-14,-1.40202563578329,0.74900035457631,-0.932025436375071
0.65,0,9.47701156412961e-05,-0.00203263905495987,9.9475983006414e-14,0.983239352385436,-1.36068236155938,3.24000716013676
0.7,0,8.16278347421928e-05,-0.00175077570497706,9.9475983006414e-14,-0.135437474063338,-3.97067744285869,3.2909702768724
0.75,0,6.91887381414347e-05,-0.00148398932492455,9.9475983006414e-14,0.274153062626905,0.0803574844908326,-1.73177354911645
0.8,0,5.74157655428564e-05,-0.00123148825491626,9.9475983006414e-14,-1.85809085908198,-0.149416380148068,3.78240938821746
0.85,0,4.62736936412966e-05,-0.000992518725070113,9.9475983006414e-14,-1.16275468450964,-1.4483753517809,-9.24583083031153
0.9,0,3.57290958419298e-05,-0.000766364004903153,9.9475983006414e-14,1.28247742899412,0.860785071705095,7.01992541927045
0.95,0,2.57502874418947e-05,-0.000552343864910654,9.9475983006414e-14,2.13645636947246,0.104510892863118,-4.33070809440147
1,0,1.63072489414162e-05,-0.000349813534967325,9.9475983006414e-14,-0.167870498991491,0.90529214960975,-0.519900246981038
1.05,0,7.3715368422711e-06,-0.000158162384877869,9.9475983006414e-14,0.710936251797918,-4.77448623581313,-1.77741849678915
1.1,0,-1.08380905672334e-06,2.31878950671671e-05,9.9475983006414e-14,1.88852124386871,0.834494489408144,-2.65963050497827
1.15,0,-9.08435315594147e-06,0.000194785224948646,9.9475983006414e-14,1.88091967640825,-0.703329025287985,10.2475521055405
1.2,0,-1.66543404560571e-05,0.000357149024921455,9.9475983006414e-14,-1.75786879443583,0.141224091977392,-2.31993353368711
1.25,0,-2.38167618569207e-05,0.000510771845029012,9.9475983006414e-14,-0.943860441567185,2.17657688676809,0.672746771882871
1.3,0,-3.05934121591633e-05,0.000656120734902288,9.9475983006414e-14,-0.310142206973694,-2.36701389381824,0.129791377464457
1.35,0,-3.70049430564734e-05,0.000793638474988256,9.9475983006414e-14,1.50939571583001,-1.00417648574171,-3.4620861427062
1.4,0,-4.30709158578679e-05,0.000923744624969913,9.9475983006414e-14,-1.26051962745671,0.992548787911574,-5.53253697740242
