t,BASE_ORE_MIX,SAG_J,SAG_POW,SAG_OF_P80,SAG_J_M,SAG_POW_M,SAG_OF_P80_M
0,0,0.000350405725743741,-0.00751428560488421,9.9475983006414e-14,-0.242694030703078,-2.07366475822937,0.648669895230313
0.0499999999999998,0,0.000323738216941649,-0.00694263449508981,9.9475983006414e-14,1.76663149893504,-4.27232352280021,-1.30851545774428
0.0999999999999996,0,0.000298464963243816,-0.00640080776497598,9.9475983006414e-14,-0.666454613818761,0.724760202655716,-0.407175803368787
0.15,0,0.000274517576841049,-0.00588734379493872,9.9475983006414e-14,2.73571480658851,3.40953066645034,-6.20342576488275
0.2,0,0.00025183083574376,-0.00540085401507895,9.9475983006414e-14,0.083396434222287,2.90395155748934,-1.11479650498286
0.25,0,0.000230341736543238,-0.00494001364495489,9.9475983006414e-14,0.404344525865167,-0.0561680897303631,11.289766996682
0.3,0,0.000209989298941338,-0.0045035396849471,9.9475983006414e-14,0.784508464945727,-3.26580979973323,2.27663728623035
0.35,0,0.000190714961441074,-0.00409019166500002,9.9475983006414e-14,0.155957705468477,-0.801859356787872,1.49837503797116
0.4,0,0.000172462787041638,-0.0036987746750583,9.9475983006414e-14,-1.3016521044673,-2.24705915981417,3.05406945095581
0.45,0,0.000155179647443049,-0.00332814551506999,9.9475983006414e-14,-1.25999848383121,-1.09807042817238,-6.6191279501511
0.5,0,0.000138815231942147,-0.00297721776496473,9.9475983006414e-14,-1.42156277358864,-1.26802824568404,-6.78537829561692
0.55,0,0.000123321910741936,-0.00264496335489639,9.9475983006414e-14,1.15482585164985,4.15397436147691,0.658763282234887
0.6,0,0.000108654515841522,-0.00233041047499682,9.9475983006414e-14,-0.0277178738901647,-0.413125698753674,5.93711141533245
0.65,0,9.47701156412961e-05,-0.00203263905495987,9.9475983006414e-14,-1.31028453762238,-1.56340977551599,4.79220453049308
0.7,0,8.16278347421928e-05,-0.00175077570497706,9.9475983006414e-14,0.702900916060607,1.02977666706943,-4.23950803676794
0.75,0,6.91887381414347e-05,-0.00148398932492455,9.9475983006414e-14,-0.356901386077837,1.13414512508484,-2.85537896292769
0.8,0,5.74157655428564e-05,-0.00123148825491626,9.9475983006414e-14,-0.0396618514487344,1.67200208510303,-7.15124612716725
0.85,0,4.62736936412966e-05,-0.000992518725070113,9.9475983006414e-14,-0.883305082811397,-3.09585254728222,-3.45221221535844
0.9,0,3.57290958419298e-05,-0.000766364004903153,9.9475983006414e-14,0.507763159699472,4.5895772934341,1.79007099859132
0.95,0,2.57502874418947e-05,-0.000552343864910654,9.9475983006414e-14,0.342979307527091,-0.364208869327513,-1.76955017121584
1,0,1.63072489414162e-05,-0.000349813534967325,9.9475983006414e-14,0.497514556834055,1.78838049423689,-1.0538832540874e-05
1.05,0,7.3715368422711e-06,-0.000158162384877869,9.9475983006414e-14,-0.0757263985540781,1.99033283196445,-1.05663847238108
1.1,0,-1.08380905672334e-06,2.31878950671671e-05,9.9475983006414e-14,-0.217582117277413,0.751209311718412,-1.24606817015329
1.15,0,-9.08435315594147e-06,0.000194785224948646,9.9475983006414e-14,-1.00166555488154,1.05240981850307,1.53292284783272
1.2,0,-1.66543404560571e-05,0.000357149024921455,9.9475983006414e-14,-0.679343764250159,1.50424025906523,-6.00415111401925
1.25,0,-2.38167618569207e-05,0.000510771845029012,9.9475983006414e-14,-1.66227022071004,-0.333071076439637,5.46336663488096
1.3,0,-3.05934121591633e-05,0.000656120734902288,9.9475983006414e-14,-1.83558563322481,-0.389745752624322,-2.52564319563305
1.35,0,-3.70049430564734e-05,0.000793638474988256,9.9475983006414e-14,1.62683725934233,-2.71239167013505,-5.20386565660061
1.4,0,-4.30709158578679e-05,0.000923744624969913,9.9475983006414e-14,0.778646240951328,-1.54481991412558,6.527326729235
1.45,0,-4.88098542561488e-05,0.00104683658491922,9.9475983006414e-14,-2.17725110571888,2.12238341677789,-0.87282814045426
1.5,0,-5.42392973592598e-05,0.00116329061506804,9.9475983006414e-14,-1.32866351209217,-2.96918540871343,8.4927858159903
1.55,0,-5.93758527571708e-05,0.00127346295494135,9.9475983006414e-14,-1.01471912471664,1.82775639172132,1.79850919194112
1.6,0,-6.42352459578888e-05,0.00137769085495165,9.9475983006414e-14,1.01310017641116,4.26455319199135,3.98699573175143
1.65,0,-6.88323684592262e-05,0.00147629363505075,9.9475983006414e-14,1.07626130834746,-2.11375324842038,3.4008583918516
1.7,0,-7.31813209569054e-05,0.00156957363492438,9.9475983006414e-14,-1.47698676135847,1.47300659064695,-0.32622823485832
1.75,0,-7.72954544565607e-05,0.00165781713508295,9.9475983006414e-14,0.303961506883368,1.35237050865544,8.16403685748315
1.8,0,-8.1189634556722e-05,0.00174061543498283,9.9475983006414e-14,-1.78845862121289,1.06581810933858,-7.96564009259794
1.85,0,-8.48865682563371e-05,0.00181973448502504,9.9475983006414e-14,0.83606774231875,-0.785785431079375,-0.0660038420622442
1.9,0,-8.83783497585e-05,0.00189477608500965,9.9475983006414e-14,1.21672384436145,0.717741258854858,5.28501472195491
1.95,0,-9.16789789577876e-05,0.0019657154050492,9.9475983006414e-14,0.843246308856322,2.4358418862796,0.778781469313373
2,0,-9.47982199583919e-05,0.00203277797504597,9.9475983006414e-14,1.71575206314817,-1.36124958749838,-2.41093157244046
2.05,0,-9.77459817583792e-05,0.00209615099493021,9.9475983006414e-14,-1.56666942234027,-1.97393657129328,-2.03507130958621
2.1,0,-0.000100532264657005,0.00215602657499403,9.9475983006414e-14,-0.00272682875470664,-1.05089781241827,3.9582610039856
2.15,0,-0.000103166853556047,0.00221260598505069,9.9475983006414e-14,0.722583090804378,0.536641359714622,0.442673390015813
2.2,0,-0.000105658902558758,0.00226609083506446,9.9475983006414e-14,-0.0928798978937593,-1.68672414099046,-1.27624153342299
2.25,0,-0.00010801669325744,0.0023166724749899,9.9475983006414e-14,0.894446140394194,1.32307748829089,1.67582174726277
2.3,0,-0.000110247625158877,0.00236452454510072,9.9475983006414e-14,0.260754476413542,-2.06751834568195,-4.23419620333368
2.35,0,-0.000112358378856925,0.0024098011449496,9.9475983006414e-14,0.638931047094385,2.66979325402713,1.25872209650124
2.4,0,-0.000114355144358314,0.00245263955503106,9.9475983006414e-14,0.0749953402746257,-1.83376339969391,-1.91845873598184
2.45,0,-0.000116243817458894,0.00249316526492294,9.9475983006414e-14,-2.44854328919592,-0.186402647626664,0.412877608508779
2.5,0,-0.00011803010875866,0.00253149686500365,9.9475983006414e-14,-0.901721223659216,3.04329200883262,-3.60524221923602
2.55,0,-0.000119719563056009,0.00256774911508728,9.9475983006414e-14,-1.06178473386358,-0.320799052553184,2.06841251005932
2.6,0,-0.00012131751845601,0.00260203398511294,9.9475983006414e-14,-0.214624714999129,1.43323582392804,-4.33569058223588
2.65,0,-0.000122829049157502,0.00263445990503897,9.9475983006414e-14,1.16671282213202,-1.48978053071755,1.21894326977745
2.7,0,-0.000124258923758447,0.00266513043493433,9.9475983006414e-14,0.376700144071272,-0.563113197586517,2.55300214466101
2.75,0,-0.000125611596757835,0.002694143124927,9.9475983006414e-14,1.84839524588673,-2.70919301994195,-3.81002035225865
2.8,0,-0.000126891228958925,0.00272158903499076,9.9475983006414e-14,0.275262165044904,-0.14194984652454,-2.98660090112267
2.85,0,-0.00012810172595934,0.00274755295504292,9.9475983006414e-14,0.462807321888288,-0.663457096858792,-3.22576131045462
2.9,0,-0.000129246777856196,0.00277211423508561,9.9475983006414e-14,0.846622206676471,-1.28323434693971,-1.08762214319222
2.95,0,-0.000130329889358904,0.00279534765491007,9.9475983006414e-14,0.942091983865989,-2.26944961358618,7.13424855431121
3,0.2717,-0.000131045375358241,0.00281993910493838,9.9475983006414e-14,1.74879354464565,-1.35293636806273,2.88052613063638
3.05,0.2717,-0.00901202396315881,-0.183889761384989,-0.269550324831897,1.81652507313435,-1.23246532370104,-4.66409381867055
3.1,0.2717,-0.0557067538129594,-0.839312679964905,-0.608615160491908,-1.4866927625404,-2.32142518988394,-1.11882924546333
3.15,0.2717,-0.146662171999957,-1.04335854074498,-0.840406937375903,-0.437929498108545,0.796492832175318,-10.9798375098499
3.2,0.2717,-0.273559042116759,-0.23763342459506,-1.1957874719659,-1.70890474534917,0.983618792184643,2.55907089038202
3.25,0.2717,-0.406261710386758,1.52163936146508,-1.8079757002189,-0.210337455372709,4.09374624317184,4.47355200219225
3.3,0.2717,-0.509054853452358,3.72469716578507,-2.8426582719849,0.129876487956793,2.92172677234475,-0.156753530943135
3.35,0.2717,-0.563246553091556,5.66588014020499,-4.1752953837709,-2.49179657722356,8.83241622601281,-2.91924055728957
3.4,0.2717,-0.576746160779258,6.81344759275498,-5.52949289014791,-1.90749829662142,7.22952325421875,-11.1403072900027
3.45,0.2717,-0.573074161632956,7.10409935471512,-6.49199410836991,-0.957203815324259,10.0437948119309,-5.80868892111815
3.5,0.2717,-0.573730494793558,6.88961863811505,-7.14167155688391,-0.91061971801815,6.16631126215179,-6.12654402530313
3.55,0.2717,-0.588143693930856,6.62798091571494,-7.5872271863409,0.0746072742740616,7.6319169370679,-6.74151660816295
3.6,0.2717,-0.613370160711856,6.6131884511251,-7.8630562622989,-0.87579798326885,7.28778179356937,-2.55166210009082
3.65,0.2717,-0.639871449224557,6.88622072935505,-8.1027809103999,0.253672874207588,6.71947271215595,-10.9891774193054
3.7,0.2717,-0.658947793360358,7.30075593331503,-8.3451351222559,-0.572926732108083,8.56369960502252,-14.2082781709769
3.75,0.2717,-0.667618155794159,7.66203416124495,-8.5848796391449,-0.154143683609075,10.3465020675471,-9.46569663740667
3.8,0.2717,-0.668722202832356,7.851669456835,-8.82134291526191,1.78633319447719,8.011954019207,-6.64040272219026
3.85,0.2717,-0.667552785901357,7.87298540817505,-8.9932456096129,0.0650824072366731,7.03886160990942,-4.7549803941418
3.9,0.2717,-0.668206447936459,7.81165445119495,-9.12802535112191,-2.26818278948325,6.63925112139827,-2.9931694813188
3.95,0.2717,-0.671857437021057,7.76188679359507,-9.19534870419091,1.93890600096059,8.01799574880852,-8.83778977628447
4,0,-0.677208042143459,7.77297579867491,-9.26262775104691,-0.973510869161242,6.29667268184107,-13.0898159797172
4.05,0,-0.671168929338556,8.18993994478501,-9.0806810338659,-1.77535593117931,9.45158685081606,-5.99704295493518
4.1,0,-0.622687135995257,9.29047118083508,-8.75028336785991,-0.990780593772552,9.41697304313107,-9.40126988626631
4.15,0,-0.535703802292357,9.81933324758506,-8.33540887710791,-0.408395359593605,9.44519955666533,-8.70669814559086
4.2,0,-0.431230586177957,9.23432336339511,-7.8226762854099,0.157414145889199,9.28494427716441,-20.7534336413056
4.25,0,-0.335416451360157,7.79430367949499,-7.1801828785339,-0.46698562785544,9.31248999077206,-7.0403490950896
4.3,0,-0.264050930739558,6.117355105245,-6.4378434456639,-1.36560479705007,7.56285978042865,-9.16942153000184
